gloss,length,source,attachment_id,user_id
Ю БЕЗУМНО С ДНЕМ РОЖДЕНИЯ ВОПРОС,4,slovo_dictionary,synth_475,synthetic
ЦВЕТОВОЙ ОТТЕНОК ДОВЕРЯТЬ ДЕЛАТЬ МЕЛКИЙ ГЛОТОК,3,slovo_dictionary,synth_476,synthetic
МИЛЛИОН БУДУ ПОКАЗАТЬ ПЕРЕВОДИТЬ ВЕЧЕР БЛАГОПОЛУЧИЕ МЕДУЗА РАБОТАТЬ ЛЕННОСТЬ КУСОК,10,slovo_dictionary,synth_477,synthetic
ПЛОХОЙ НАШЕСТВИЕ ПРЕНЕБРЕЖЕНИЕ ИСПЫТЫВАТЬ,4,slovo_dictionary,synth_478,synthetic
ДОМИНИРУЮЩИЙ К КОПЫТО ОСТРЫЙ МОТИВАЦИЯ НАМ ЭТОТ,7,slovo_dictionary,synth_479,synthetic
ЯСНЫЙ НАЧИНАТЬ НЕВИНОВНЫЙ СОЖАЛЕТЬ СМЕШНОЙ,5,slovo_dictionary,synth_480,synthetic
ПОЛНЫЙ ЗАЯЦ ЗРЕЛИЩНЫЙ ТРИСТА ГОРДЫЙ,5,slovo_dictionary,synth_481,synthetic
ЗООПАРК БЕЗОПАСНЫЙ ПРЕДПОЧИТАТЬ ИЗМЕНИТЬ ПЕРЕВОДИТЬ ВЕЧЕР ЗАКОНЧИТЬ СМОТРЕТЬ ТЕ СТРАШНЫЙ,10,slovo_dictionary,synth_482,synthetic
ЖЁЛТЫЙ ДОРОГА МОТИВИРОВАТЬ ВОСЕМЬСОТ ЗНАТЬ ПИНГВИН ЕХАТЬ,7,slovo_dictionary,synth_483,synthetic
КОРОВА Щ БЕЗОПАСНЫЙ БЫ ВДОХНОВЕНИЕ ПОЗВОНИТЬ НА СЕРВИС НАЧАЛО,7,slovo_dictionary,synth_484,synthetic
ПРЕДЛОЖИТЬ ДЕВЯТЬСОТ КРЕСТ,3,slovo_dictionary,synth_485,synthetic
ЧУДЕСНЫЙ БЕСПОКОЯЩИЙ ДВЕ ТЫСЯЧИ,3,slovo_dictionary,synth_486,synthetic
БЕЗУМНО ИЗ-ЗА ТРИНАДЦАТЬ С ТЕХ ПОР КАК,4,slovo_dictionary,synth_487,synthetic
МНЕ ВРЕД НАДОЕЛО ДЯТЕЛ,4,slovo_dictionary,synth_488,synthetic
ПРЕКРАСНЫЙ СТРАДАНИЕ ПРОДЛЕВАТЬ ТРУС ГОЛОДНЫЙ ДВЕ НЕДЕЛИ,6,slovo_dictionary,synth_489,synthetic
МУРАШКИ ХОТЕТЬ РАБОТАТЬ МНЕ ДОСТАТОЧНО МЕДЛЕННЫЙ САРКАЗМ,7,slovo_dictionary,synth_490,synthetic
СЕМНАДЦАТЬ ПОГОДА ЖАДНЫЙ СТО КРАСНЫЙ НАБЛЮДАТЕЛЬНОСТЬ ТОЧНО Ц,8,slovo_dictionary,synth_491,synthetic
ОБЕЩАТЬ ЖАЛОСТЬ ВОСКРЕСЕНЬЕ ТАЛАНТ ПЕРЕВАРИВАТЬ ОРЕЛ НЕДОБРЫЙ КЛЕВАТЬ КАЛЕНДАРЬ,9,slovo_dictionary,synth_492,synthetic
ШЕСТЬДЕСЯТ ПРИЛИЧНЫЙ НЕДОВОЛЬНЫЙ ДУМАТЬ НАЧИНАТЬ ЖАРКИЙ,6,slovo_dictionary,synth_493,synthetic
ВАС ПОСТОЯННЫЙ НАБЛЮДАТЕЛЬНОСТЬ ОЖИДАТЬ МИНУТА ПРАВЫЙ НАЧИНАТЬ ПОДНОС,8,slovo_dictionary,synth_494,synthetic
ДОМИНИРУЮЩИЙ НИКТО ГОРЕ ИДТИ ВОЗДУХ ОДИННАДЦАТЬ РЫДАТЬ ЖАДНО ЕСТЬ,8,slovo_dictionary,synth_495,synthetic
ВЧЕРА ДВА СОЖАЛЕТЬ КРУЖКА СЕСТРА ТОЧНО И,7,slovo_dictionary,synth_496,synthetic
ПОКАЗАТЬ ЛИТЬ ОТЛОЖЕННЫЙ,3,slovo_dictionary,synth_497,synthetic
Ч ВАЖНЫЙ ИЗ-ЗА ТЕБЯ ВЕРБЛЮД ПОМЕСЬ,6,slovo_dictionary,synth_498,synthetic
ЛИТЬ СЮРПРИЗ ПРЕДУСМОТРИТЕЛЬНЫЙ Щ,4,slovo_dictionary,synth_499,synthetic
ДЕРЖАТЬ ПРОНЫРА ЖАЖДУЩИЙ,3,slovo_dictionary,synth_500,synthetic
МУРАШКИ БЫТЬ ПОТРЯСЕННЫМ ИСПУГАННЫЙ НЕСКОЛЬКО ЛИЧНЫЕ КАЧЕСТВА СЕГОДНЯ,6,slovo_dictionary,synth_501,synthetic
ШУМ ВИТАМИН КОРОВА ДВЕСТИ ДЕЛАТЬ ВЫВОДЫ ГОРДЫЙ,6,slovo_dictionary,synth_502,synthetic
АМБИЦИОЗНЫЙ ЛЮБОВНЫЙ ЖЕЛАТЬ СКУЧАЮЩИЙ ОТВРАТИТЕЛЬНЫЙ ДЕЛЬФИН ВЕЛИКИЙ ОЖИДАТЬ,8,slovo_dictionary,synth_503,synthetic
ЗАКУСКА ПЕРЕД ЕДОЙ ЖЕНСКИЙ ТУАЛЕТ ПОЗДНО Р БЫК КРАСНЫЙ,6,slovo_dictionary,synth_504,synthetic
ГЕНИЙ Ш ГНЕЗДО ПАУК ВТОРОЙ,5,slovo_dictionary,synth_505,synthetic
САРКАЗМ ЧТО-НИБУДЬ ПРОДАТЬ ДОМИНИРУЮЩИЙ С ДНЕМ РОЖДЕНИЯ ОСЕНЬ ТЕПЕРЬ РАССТРОЙСТВО СЕВЕР ЖИВОТНОЕ,10,slovo_dictionary,synth_506,synthetic
ЖАРИТЬ КОНЕЧНО УВЕРЕН,3,slovo_dictionary,synth_507,synthetic
СТОЙКОСТЬ ЕСЛИ ПРИБЫВАТЬ ДЕТСКИЙ НЕВЕРИЕ,5,slovo_dictionary,synth_508,synthetic
К МОЛОДОЙ ПЕРЕВАРИВАТЬ ЛУЧШЕ ЗАКАЗЫВАТЬ ДО,6,slovo_dictionary,synth_509,synthetic
СЫН ПОКАЗАТЬ ОТЛОЖИТЬ ДРУГОЙ ДО И СУМКА СТОЙКОСТЬ ТРИ ТЫСЯЧИ КРАСИВЫЙ,10,slovo_dictionary,synth_510,synthetic
КАРТИНА ВЕЖЛИВЫЙ СРАЗУ,3,slovo_dictionary,synth_511,synthetic
Е ЛЮБИТЬ Ц РОГА ИСПОРЧЕННЫЙ ЖЕВАТЬ ЗНАЧИТ,7,slovo_dictionary,synth_512,synthetic
ОСТАТЬСЯ ВЕРИТЬ ДВЕНАДЦАТЬ ЧАСТЬ РЕЛИГИЯ БОЮСЬ ИЗНОШЕННЫЙ,7,slovo_dictionary,synth_513,synthetic
К МЕНЯ ЛЕННОСТЬ КОРМИТЬ ИНОСТРАННЫЙ ТВЕРДЫЙ,6,slovo_dictionary,synth_514,synthetic
ОБНИМАТЬ НАПУГАННЫЙ ПРОЩАНИЕ СПОКОЙНЫЙ ВЕЩЬ,5,slovo_dictionary,synth_515,synthetic
ПОДОЗРЕВАТЬ ГАЗЕТА РОГА СТРАННЫЙ,4,slovo_dictionary,synth_516,synthetic
М РАДОСТЬ ЧЕЛОВЕК ДОБРОПОРЯДОЧНОСТЬ РАЗОЧАРОВАННЫЙ ВЕРОЯТНО ЛИСА,7,slovo_dictionary,synth_517,synthetic
СЕРДИТЫЙ Щ БЫК ПОЗДНИЙ ДВЕСТИ СЕМНАДЦАТЬ БЕЗУМНО,7,slovo_dictionary,synth_518,synthetic
ОТЧАЯТЬСЯ ПРИВЫК УТРО ПОПУГАЙ,4,slovo_dictionary,synth_519,synthetic
ЗНАЧИТ ЕХАТЬ БЕСПОКОЯЩИЙ,3,slovo_dictionary,synth_520,synthetic
РЫБА Ы В НАСТОЯЩЕЕ ВРЕМЯ ЛЕЧЬ ЛОШАДЬ ГНЕЗДО БЫВШИЙ ТВЕРДЫЙ ДОМАШНЕЕ ЖИВОТНОЕ,9,slovo_dictionary,synth_521,synthetic
ЧЕТЫРНАДЦАТЬ ЖЕВАТЬ ЧЕТЫРЕ ТЫСЯЧИ,3,slovo_dictionary,synth_522,synthetic
СЕСТРА ПЕРЕВАРИВАНИЕ ДЕВЯТЬ ЧАСЫ ДЕСЯТЬ,5,slovo_dictionary,synth_523,synthetic
НАДЕЖДА МОЙ СЕРЫЙ ПРИЯТНЫЙ СЕДЬМОЙ ОКОЛО ПОЧВА ТЕРПЕТЬ,8,slovo_dictionary,synth_524,synthetic
НАМ Х ОБА ПРОЗРАЧНЫЙ ПРИЛИЧНЫЙ Й,6,slovo_dictionary,synth_525,synthetic
ИДТИ ВКУС СЕМНАДЦАТЬ ЖЕЛТЫЙ ДНЕМ ДОРОГА ПИТЬЕВАЯ ВОДА МУЖСКОЙ ТУАЛЕТ СЛАБЫЙ,9,slovo_dictionary,synth_526,synthetic
ДЛИННЫЙ ЧУЖОЙ ГРЯЗНЫЙ,3,slovo_dictionary,synth_527,synthetic
ЖИТЬ СМЕШНОЙ ПРАГМАТИЧНЫЙ ДЕШЁВЫЙ ПРАВША ЧЕТЫРЕСТА БЕГЕМОТ,7,slovo_dictionary,synth_528,synthetic
ОКОЛО ОШАРАШЕННЫЙ НАДЕЖДА НАРОД ОЛЕНЬ,5,slovo_dictionary,synth_529,synthetic
ДВЕ ТЫСЯЧИ ГЛАЗ ТОГДА ВЕЖЛИВЫЙ В НАСТОЯЩЕЕ ВРЕМЯ КУСАТЬ,6,slovo_dictionary,synth_530,synthetic
ДЕНЬ И НОЧЬ НАЛОГ МЕДУЗА ПОСЫЛАТЬ ДИЕТА КЛЮЧ НЕЖНЫЙ ТРИНАДЦАТЬ ПЕРВЫЙ СМЕШНОЙ,10,slovo_dictionary,synth_531,synthetic
МЕРТВЫЙ СВИНЬЯ СТОЙКОСТЬ ПОВЕРХНОСТНЫЙ,4,slovo_dictionary,synth_532,synthetic
ТОЧНО ПОДРУГА ЧТО-НИБУДЬ В НАСТОЯЩЕЕ ВРЕМЯ ДЕРЖАТЬ ВОЗРАДОВАТЬСЯ ТЩЕСЛАВНЫЙ СЛАБОСТЬ БУТЫЛКА,9,slovo_dictionary,synth_533,synthetic
КАФЕТЕРИЙ ЗНАТЬ ИСПОЛЬЗОВАТЬ ОСТАНОВИТЬСЯ ДО,5,slovo_dictionary,synth_534,synthetic
ПЛАТА ЗА ВХОД ОРАНЖЕВЫЙ СЛАБЫЙ,3,slovo_dictionary,synth_535,synthetic
ШЕСТЬДЕСЯТ ПОЛУЧИТЬ ПОДРОБНО ВЕСЕННЯЯ ПЕРВЫЙ КНИГА ОБЪЕКТИВНЫЙ,7,slovo_dictionary,synth_536,synthetic
ПОЛОЖИТЬ ПРАВША ЖЕНА УЛИЦА Ю ВЫХОДНЫЕ,6,slovo_dictionary,synth_537,synthetic
ПРОДОЛЖИТЬ САМОВОСПРИЯТИЕ ЧИСТЫЙ КАФЕ ДОМИНИРУЮЩИЙ САМООБМАН,6,slovo_dictionary,synth_538,synthetic
З СЛАБЫЙ РВЕНОСТЬ ТЕ ТОГДА МУЖЕСТВЕННОСТЬ ПЫЛЕСОС,7,slovo_dictionary,synth_539,synthetic
Й ЛЮБОВНЫЙ ТЕ ОДНОВРЕМЕННОСТЬ В ЭТОМ ГОДУ ДОБРО ПОЖАЛОВАТЬ! ВРЕМЕННЫЙ,7,slovo_dictionary,synth_540,synthetic
НЕУДОБНО ДВЕНАДЦАТЫЙ ПЯТНАДЦАТЬ Г НЕОБХОДИМЫЙ ОСТРЫЙ,6,slovo_dictionary,synth_541,synthetic
ДАЖЕ КОМАР ПРЕЗИРАТЬ ОФИЦИАНТ,4,slovo_dictionary,synth_542,synthetic
НАС ПОСТОЯННЫЙ РОЗОВАТО-ЛИЛОВЫЙ САРКАЗМ АВГУСТ ОБЫЧНО ЛЕЧЬ,7,slovo_dictionary,synth_543,synthetic
ВЫИГРЫШ МЕДЛЕННЫЙ АДАПТИВНОСТЬ 7:45 ТАЛАНТ СРОЧНЫЙ БЕЖЕВЫЙ СЕДЬМОЙ РЕВНИВЫЙ ТЫ,10,slovo_dictionary,synth_544,synthetic
СТРОГИЙ В ПРОШЛОМ ГОДУ ЗАБЫТЬ НУЖДАТЬСЯ УРОНИТЬ ИНИЦИАТИВА КТО? 7:45 ДЕШЁВЫЙ,9,slovo_dictionary,synth_545,synthetic
ИСПУГАННЫЙ НАЗНАЧЕННОЕ ВРЕМЯ ЦЕЛЫЙ ХОЛОДНЫЙ БРЮЗЖАТЬ УВЕРЕННЫЙ Ч ШЕСТЬДЕСЯТ Т ПРАВЫЙ,10,slovo_dictionary,synth_546,synthetic
БЕЛЫЙ ВИЛКА ОТЛОЖЕННЫЙ ОФИЦИАНТ СТОЯТЬ ВСПОМНИТЬ БОРОДА АККУРАТНЫЙ,8,slovo_dictionary,synth_547,synthetic
СОМНЕНИЕ ДЕВЯТЬСОТ ДЕНЬ НАЧАТЬ КУБОК,5,slovo_dictionary,synth_548,synthetic
ИМЕТЬ ПЕРЕВАРИВАТЬ БЕСПОКОЙСТВО ПЕРЕД ТИГР КНИГА ЗУБЫ,7,slovo_dictionary,synth_549,synthetic
ОРЕЛ ПРЕДУСМОТРИТЕЛЬНЫЙ СЛИШКОМ К БЛЕДНЫЙ ВСЕГДА ЕЖЕДНЕВНЫЙ ВЕРХ ДЕШЁВЫЙ,9,slovo_dictionary,synth_550,synthetic
З ПОД 2 ЧАСА ИСПУГ СТРАСТЬ ЛЕБЕДЬ НАЗНАЧЕННОЕ ВРЕМЯ РАД,8,slovo_dictionary,synth_551,synthetic
ТЕРПЕНИЕ ДЕВОЧКА АДАПТИВНОЕ ПОВЕДЕНИЕ Ъ МЫШЬ ТИГР УВЕРЕН ПЯТЫЙ ЗВУК УДИВЛЁН,10,slovo_dictionary,synth_552,synthetic
ВЕСЕЛЫЙ ДВЕСТИ Ф Л ДРУЖЕЛЮБНЫЙ БАНКЕТ РЕСТОРАН ГОВОРИТЬ ЗЛОБНЫЙ,9,slovo_dictionary,synth_553,synthetic
ПОЛОЖИТЬ ОХОТНО АДАПТИВНЫЙ,3,slovo_dictionary,synth_554,synthetic
ОСТАТЬСЯ ВСЕГДА СВИНЬЯ ПОСТЕПЕННО НЕСКОЛЬКО,5,slovo_dictionary,synth_555,synthetic
ЖЕЛАНИЕ БАБОЧКА ПРЕДЛОЖИТЬ ЧТО ЖЕНЩИНА ОЛЕНЬ ОДНАЖДЫ Г МАЛЕНЬКИЙ КРАСНОВАТЫЙ,10,slovo_dictionary,synth_556,synthetic
ГОТОВЫЙ ОДИНОКИЙ РАССЕРДИТЬСЯ ОБЪЯТИЕ ПОМОЩНИК ПОВАРА НАКОНЕЦ,6,slovo_dictionary,synth_557,synthetic
НЕПОСЛУШНЫЙ ОБЕСПОКОЕН ЖЕНАТ ЗАМУЖЕМ БЕСПОКОИТЬСЯ БУМАГА ПОДЛИННЫЙ СОГЛАСНО,8,slovo_dictionary,synth_558,synthetic
ПОНЕДЕЛЬНИК ИЗ-ЗА БЕЗ ПОЗОР ОТТЕНОК КОРОТКИЙ ОДИНОКИЙ ДВА,8,slovo_dictionary,synth_559,synthetic
ПРЕДЫДУЩИЙ ИЗУЧИТЬ КРУЖКА ДИСТРЕСС ДВЕНАДЦАТЫЙ БАШЕННЫЕ ЧАСЫ НОЧЬ ПРОДОЛЖИТЕЛЬНОСТЬ МНОГО,9,slovo_dictionary,synth_560,synthetic
ДЕВЯТЬСОТ ОПЯТЬ НИКОГДА НЕУДОБНО ДОБРО ПОЖАЛОВАТЬ! ОБЫЧНЫЙ ПРИБЫВАТЬ,7,slovo_dictionary,synth_561,synthetic
ГЕНИЙ СУХОЙ ОБЪЯТИЕ НАШ,4,slovo_dictionary,synth_562,synthetic
"ВЕСЕЛИТЬСЯ КОМНАТА НЕЖНЫЙ, МЯГКИЙ МЕДЛЕННЫЙ",4,slovo_dictionary,synth_563,synthetic
ЦВЕТОВОЙ ОТТЕНОК ТРУС УЛИЦА БАШЕННЫЕ ЧАСЫ М,5,slovo_dictionary,synth_564,synthetic
ИМЕТЬ ГРЯЗНЫЙ САМОМНЕНИЕ НАС ВЕРНЫЙ СПАТЬ ЧАСЫ МЕДЛЕННЫЙ,8,slovo_dictionary,synth_565,synthetic
ОТВРАТИТЕЛЬНЫЙ СКОЛЬКО ДАТЬ СЕРЕБРО КРАСНЫЙ,5,slovo_dictionary,synth_566,synthetic
ДЕЛАТЬ ОВЦА НЕОЖИДАННЫЙ БЕСПОКОЙСТВО,4,slovo_dictionary,synth_567,synthetic
Ч НЕВОЗМОЖНЫЙ СИНИЙ ЧЕТЫРНАДЦАТЬ,4,slovo_dictionary,synth_568,synthetic
ТОТ БАБОЧКА ОПЫТНЫЙ Г,4,slovo_dictionary,synth_569,synthetic
МАГАЗИН НЕПРИЯТНЫЙ ПОЛОЖИТЬ ДЕВЯНОСТО ПОЛНЫЙ КРОМЕ,6,slovo_dictionary,synth_570,synthetic
РАНО ПЧЕЛА ГОРЮЮЩИЙ,3,slovo_dictionary,synth_571,synthetic
БУТЫЛКА ЕЖЕДНЕВНЫЙ БЫК ТОЧНО НАПУГАННЫЙ ПОСЛЕДНИЙ АДАПТИВНОСТЬ,7,slovo_dictionary,synth_572,synthetic
ПОСЛЕДНИЙ ЛОПАТА ПРЕДЛОЖИТЬ ТОСТ Ц ТЁПЛЫЙ ЗАБЫТЬ ПОЧВА ВОЗБУЖДЕНИЕ ПРЕДУСМОТРИТЕЛЬНЫЙ МУЖСКОЙ ТУАЛЕТ,10,slovo_dictionary,synth_573,synthetic
ВСТРЕТИТЬ ГЛОТАТЬ С ДНЕМ РОЖДЕНИЯ ДЕЛАТЬ МЕЛКИЙ ГЛОТОК ЛОГИЧНЫЙ,5,slovo_dictionary,synth_574,synthetic
ТРЕТИЙ БЛАГОДАРНОСТЬ ДЕНЬ И НОЧЬ СЗАДИ ЖЕНЩИНА ПЕЧАЛЬ,6,slovo_dictionary,synth_575,synthetic
БЛАГОПОЛУЧИЕ ОЗАБОЧЕННЫЙ НЕОЖИДАННЫЙ ВСКРУЖИТЬ,4,slovo_dictionary,synth_576,synthetic
ОТТЕНОК Ш ЗАДЕРЖИВАТЬ ПИСАТЬ ИСТЕРИК ПРАВЫЙ И ВЕЧЕР ОБЕДАТЬ СЛОВО,10,slovo_dictionary,synth_577,synthetic
ПРАВША НРАВИТЬСЯ МЕДУЗА,3,slovo_dictionary,synth_578,synthetic
УГРЮМЫЙ КОНЕЧНО СКОРБЕТЬ ПРИЯТНЫЙ НАКОНЕЦ-ТО ВОЛК ВТОРОЙ ВКУСНЫЙ ВИЛКА ТРИНАДЦАТЬ,10,slovo_dictionary,synth_579,synthetic
ШУТИТЬ МУЖ ПРИВЫК,3,slovo_dictionary,synth_580,synthetic
ЧТО ТРИ РАЗУМНЫЙ ВОСКРЕСЕНЬЕ ЧЕМОДАН ПИСЬМО МИНУТА ЕХАТЬ,8,slovo_dictionary,synth_581,synthetic
ЦВЕТ МИЛЛИОН ЗНАЧИТ ДВЕНАДЦАТЬ ИСПУГАННЫЙ,5,slovo_dictionary,synth_582,synthetic
ЛЮБОВНЫЙ СЕРЕБРО СВЕРХУ НАКОНЕЦ,4,slovo_dictionary,synth_583,synthetic
ТЫСЯЧА МИЛОСЕРДНЫЙ ИЗ-ЗА КРЕВЕТКА КОМАР РАСПРЕДЕЛЯТЬ СМУЩЕННЫЙ РАДОСТНЫЙ ДОБРО ПОЖАЛОВАТЬ! ОДИНОКИЙ,10,slovo_dictionary,synth_584,synthetic
ПОЛУЧИТЬ ВСПОМНИТЬ БАБОЧКА ПРИЯТНЫЙ ГОЛОВА,5,slovo_dictionary,synth_585,synthetic
ИЗВЕСТНЫЙ ЧЕТВЕРТЫЙ ЗАПАД СИНИЙ ДЕВОЧКА ДАТЬ ДИНОЗАВР ДРОЖАТЬ ОВЦА ВОРОТНИК,10,slovo_dictionary,synth_586,synthetic
ДОБРОПОРЯДОЧНОСТЬ ЮГ ОТВАЖИТЬСЯ ВРЕДНЫЙ; ОЗОРНОЙ ПИР ВАС СЕМНАДЦАТЬ ХОРОШИЙ ТЕМНОТА,9,slovo_dictionary,synth_587,synthetic
ГЕНИЙ НАШ БЛЕДНЫЙ СВЕРХУ,4,slovo_dictionary,synth_588,synthetic
САМОВОСПРИЯТИЕ ОЖИДАТЬ Ъ ИМЯ ОТРИЦАТЕЛЬНЫЙ ОДЕЖДА,6,slovo_dictionary,synth_589,synthetic
ЖЁЛТЫЙ А КОГОТЬ ИГРАТЬ В НАСТОЯЩЕЕ ВРЕМЯ НАЛОГ,6,slovo_dictionary,synth_590,synthetic
СТРАННЫЙ НЕУДОБСТВО ЧТО-НИБУДЬ КРЕВЕТКА СМЕЯТЬСЯ ПЕРЕД,6,slovo_dictionary,synth_591,synthetic
ЖАЖДА ЗАДЕРЖИВАТЬ ПЛАКАТЬ ЗОЛОТОЙ СКОРБЕТЬ ИГРАТЬ ДУМАТЬ,7,slovo_dictionary,synth_592,synthetic
РЫБА СТОРОНА ВТОРНИК МИЛЕНЬКИЙ ОСЕЛ ЦВЕТОВОЙ ОТТЕНОК ХУДШИЙ ПОТОМ,8,slovo_dictionary,synth_593,synthetic
ВОСЬМОЙ ИЗУЧИТЬ САМОПРОВЕРКА ВИНА ДЕСЯТЬ МИГРАЦИЯ,6,slovo_dictionary,synth_594,synthetic
ОПАСНЫЙ НЕРАДИВЫЙ ЧАСТЬ СОЧУВСТВИЕ УЖЕ ВОПРОС КОЗА ПРОЗРАЧНЫЙ РЫЧАНИЕ ЧАСТО,10,slovo_dictionary,synth_595,synthetic
Ф ЗАМУЖЕМ ТЕРПЕНИЕ,3,slovo_dictionary,synth_596,synthetic
ТЩЕСЛАВНЫЙ АДАПТИВНОЕ ПОВЕДЕНИЕ КУПИТЬ ЧЕРНЫЙ Ч ИСКРЕННИЙ ДВЕНАДЦАТЫЙ ОБЫЧНЫЙ ПЕТУХ,9,slovo_dictionary,synth_597,synthetic
ВИЛКА СМОТРЕТЬ ВРАЖДЕБНЫЙ ВЗЯТЬ ПРОДОЛЖИТЬ ДА ДОБРОТА ДВЕ ТЫСЯЧИ РОГА,9,slovo_dictionary,synth_598,synthetic
ГОРЮЮЩИЙ ОПАСНЫЙ ВСЁ СЫН БОЛЬШЕ ДА ДВАДЦАТЬ,7,slovo_dictionary,synth_599,synthetic
6 ЧАСОВ БРЮЗЖАТЬ ОТВЕТСТВЕННЫЙ,3,slovo_dictionary,synth_600,synthetic
СОГЛАСНО ОЛЕНЬ ТЁМНЫЙ ВДОХНОВЛЯТЬ СУХОЙ ВОЗБУЖДАТЬ ОДАРЕННЫЙ ПРЕДУСМОТРИТЕЛЬНЫЙ,8,slovo_dictionary,synth_601,synthetic
САМОПРОВЕРКА ШЕСТНАДЦАТЬ ЭТОТ ПАУЧЬЯ СЕТЬ СОЧУВСТВИЕ ДОМИНИРУЮЩИЙ ПИСЬМО НЕДАВНИЙ ИНТЕРЕСНЫЙ,9,slovo_dictionary,synth_602,synthetic
РЕЛИГИЯ ПЯТЬДЕСЯТ КОПЫТО НАЙТИ,4,slovo_dictionary,synth_603,synthetic
ОСТРОУМИЕ РАЗДРАЖАТЬ ЦЕМЕНТ,3,slovo_dictionary,synth_604,synthetic
ЖЕЛТЫЙ ФУТБОЛ ЛОСЬ Н ДРУГОЙ МИЛОСЕРДНЫЙ ВЕСЬ,7,slovo_dictionary,synth_605,synthetic
БЛЕДНЫЙ МУДРЫЙ КОГОТЬ ПОДНОС ПОКА ЗЛО ВЕЧНЫЙ СВОБОДНЫЙ КРЫЛО,9,slovo_dictionary,synth_606,synthetic
ПОТРЯСАЮЩИЙ СЛЕДУЮЩИЙ ПЯТНАДЦАТЬ ОТКУСЫВАНИЕ,4,slovo_dictionary,synth_607,synthetic
КОЗА НЕПРОЗРАЧНОСТЬ ЖАЛОСТЬ ВСЕГДА,4,slovo_dictionary,synth_608,synthetic
СЧАСТЛИВЫЙ МИНИМУМ ДВЕСТИ СЕГОДНЯ УЛИЦА СЕМЬ ПРАВША ПРИВЕТ! ВОДА КАФЕТЕРИЙ,10,slovo_dictionary,synth_609,synthetic
СМЕЛОСТЬ С МУРАШКИ ВОСХИЩАТЬСЯ ОБЕСПОКОЕННЫЙ РАЗЛИЧНЫЙ,6,slovo_dictionary,synth_610,synthetic
МЯТЕЖНЫЙ ТЩЕСЛАВНЫЙ ПАВЛИН ДОЧЬ ДУМАТЬ,5,slovo_dictionary,synth_611,synthetic
РАССТРОЕННЫЙ ЛЮБОВНЫЙ ВОЛК НАРОД ДВАЖДЫ БАШЕННЫЕ ЧАСЫ УРОНИТЬ БОЛЬШЕ ТАКОЙ НЕОБХОДИМЫЙ,10,slovo_dictionary,synth_612,synthetic
МНОГО ОСТОРОЖНЫЙ ВЛЮБЛЕННЫЙ СЕМЬЯ ОСТАТЬСЯ НЕРВНЫЙ ТЕРПЕНИЕ НЕМЕДЛЕННЫЙ ДРУГ,9,slovo_dictionary,synth_613,synthetic
ВЕСНА ДЕКАБРЬ НАРОД МИЛЫЙ БУДУЩЕЕ,5,slovo_dictionary,synth_614,synthetic
СУББОТА СОМНЕНИЕ ПИСЬМО НОВОСТИ НЕДЕЛЯ ВОЙ ЖЕНА,7,slovo_dictionary,synth_615,synthetic
ТЕМНОТА МОТИВИРОВАТЬ КРАСНЫЙ ДОБРОТА ОБЫЧНО ЖИВОТНОЕ НЕ ПОЛНЫЙ,8,slovo_dictionary,synth_616,synthetic
НАХАЛЬНЫЙ ПРОДЛЕНИЕ ОТВЕТСТВЕННЫЙ БЕЗУМНО ЦВЕТА ТЕ,6,slovo_dictionary,synth_617,synthetic
НЕДОБРЫЙ ДЕЛАТЬ МЕЛКИЙ ГЛОТОК СЕМНАДЦАТЬ БЫСТРЫЙ ЛЮБИТЬ АГРЕССИВНЫЙ ЧИСТЫЙ НЕМЕДЛЕННЫЙ,8,slovo_dictionary,synth_618,synthetic
ВОСЕМНАДЦАТЬ ДЕСЯТЬ МУЖ,3,slovo_dictionary,synth_619,synthetic
ЛЕВЫЙ ВСПОМНИТЬ ДОМИНИРУЮЩИЙ НЕМЕДЛЕННЫЙ,4,slovo_dictionary,synth_620,synthetic
ЗООПАРК ПЕРЕД ТОТ Ф ВОЗБУЖДЕННЫЙ ОШЕЛОМИТЬ БЫТЬ МОТИВАЦИЯ ОДАРЕННЫЙ ИМ,10,slovo_dictionary,synth_621,synthetic
СЛЕДОВАЛО ЧУЖОЙ РЕВНИВЫЙ АЛЛЕРГИЯ НА ЕДУ ПРЕДУСМОТРИТЕЛЬНЫЙ ОТКЛАДЫВАТЬ ГНЕЗДО ИСКАТЬ ТАКОЙ,9,slovo_dictionary,synth_622,synthetic
Л СВЕТ СЮРПРИЗ НАЗНАЧЕННОЕ ВРЕМЯ ЖАЛОСТЬ ВВЕРХ ПИНГВИН ДВАДЦАТЬ РАНО,9,slovo_dictionary,synth_623,synthetic
АЛЛИГАТОР ЛЯГУШКА КОМНАТА МОЧЬ С РУБЛЬ,6,slovo_dictionary,synth_624,synthetic
ТОЖЕ КРУЖКА СВЕТ ИСПУГАННЫЙ КРАСИВЫЙ СЕГОДНЯ ДЕВЯТЬСОТ ВСКРУЖИТЬ ПРИРУЧЕННЫЙ КРЫСА,10,slovo_dictionary,synth_625,synthetic
УВЕРЕН НЕДАВНИЙ ДАЖЕ РАССТРОЕННЫЙ ЧАСЫ ЗАТЕМ; ПОТОМ ДОЧЬ КАРАНДАШ,8,slovo_dictionary,synth_626,synthetic
ВОСЕМЬ СКАЗАТЬ ДОСТАТОЧНО КРОКОДИЛ КНИГА,5,slovo_dictionary,synth_627,synthetic
